,Msg_Index,frame_time,frame_time_relative,This_Node,Nbr_Node,Next_Hop,TTL,AODV_Msg,Source_Node,Destination_Node,Hop_Count,Source_Seq_Num,Dest_Seq_Num,Broadcast_ID,This_Node_Is_Dest,This_Node_Is_Orig,Hello,Nbr_Is_Orig,Nbr_Is_Dest,RREQ_Msg_Idx,RREP_Resp_Time,RREP_Resp_Time_Per_Hop,Hop_Cnt_Over_1,Dest_Seq_Num_Increment,Orig_Seq_Num_Increment,Tagged_For_Del
168,169,20.084304,20.069,10.1.1.38,10.1.1.35,10.1.1.255,1,RREP,10.1.1.35,10.1.1.35,0,,0,,No,No,True,,,,,,,,,
169,170,20.090304,20.075,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
170,171,20.092304,20.077,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
171,172,21.018304,21.003,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
172,173,21.039304,21.024,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
173,174,21.047304,21.032,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
174,175,21.054304,21.039,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
175,176,21.057304,21.042,10.1.1.38,10.1.1.46,10.1.1.255,1,RREP,10.1.1.46,10.1.1.46,0,,0,,No,No,True,,,,,,,,,
176,177,21.067304,21.052,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
177,178,21.072304,21.057,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
178,179,21.07405,21.058746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
179,180,21.075304,21.06,10.1.1.38,10.1.1.34,10.1.1.255,1,RREP,10.1.1.34,10.1.1.34,0,,0,,No,No,True,,,,,,,,,
180,181,21.085304,21.07,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
181,182,21.087304,21.072,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
182,183,22.016304,22.001,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
183,184,22.018304,22.003,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
184,185,22.019304,22.004,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
185,186,22.035304,22.02,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
186,187,22.042304,22.027,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
187,188,22.049304,22.034,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
188,189,22.053304,22.038,10.1.1.38,10.1.1.46,10.1.1.255,1,RREP,10.1.1.46,10.1.1.46,0,,0,,No,No,True,,,,,,,,,
189,190,22.056304,22.041,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
190,191,22.065304,22.05,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
191,192,22.069304,22.054,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
192,193,22.07605,22.060746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
193,194,22.077304,22.062,10.1.1.38,10.1.1.34,10.1.1.255,1,RREP,10.1.1.34,10.1.1.34,0,,0,,No,No,True,,,,,,,,,
194,195,22.086304,22.071,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
195,196,22.088304,22.073,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
196,197,23.008304,22.993,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
197,198,23.010304,22.995,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
198,199,23.026304,23.011,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
199,200,23.039304,23.024,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
200,201,23.047304,23.032,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
201,202,23.054304,23.039,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
202,203,23.057304,23.042,10.1.1.38,10.1.1.46,10.1.1.255,1,RREP,10.1.1.46,10.1.1.46,0,,0,,No,No,True,,,,,,,,,
203,204,23.071304,23.056,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
204,205,23.074304,23.059,10.1.1.38,10.1.1.34,10.1.1.255,1,RREP,10.1.1.34,10.1.1.34,0,,0,,No,No,True,,,,,,,,,
205,206,23.077304,23.062,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
206,207,23.08205,23.066746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
207,208,23.092304,23.077,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
208,209,23.095304,23.08,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
209,210,24.010304,23.995,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
210,211,24.015304,24.0,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
211,212,24.021304,24.006,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
212,213,24.039304,24.024,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
213,214,24.047304,24.032,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
214,215,24.049304,24.034,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
215,216,24.050304,24.035,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
216,217,24.068304,24.053,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
217,218,24.07205,24.056746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
218,219,24.077304,24.062,10.1.1.38,10.1.1.34,10.1.1.255,1,RREP,10.1.1.34,10.1.1.34,0,,0,,No,No,True,,,,,,,,,
219,220,24.093304,24.078,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
220,221,24.094304,24.079,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
221,222,25.014304,24.999,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
222,223,25.017304,25.002,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
223,224,25.025304,25.01,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
224,225,25.036304,25.021,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
225,226,25.044304,25.029,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
226,227,25.065304,25.05,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
227,228,25.069304,25.054,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
228,229,25.07905,25.063746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
229,230,25.083304,25.068,10.1.1.38,10.1.1.34,10.1.1.255,1,RREP,10.1.1.34,10.1.1.34,0,,0,,No,No,True,,,,,,,,,
230,231,25.085304,25.07,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
231,232,25.086304,25.071,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
232,233,26.006304,25.991,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
233,234,26.021304,26.006,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
234,235,26.033304,26.018,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
235,236,26.047304,26.032,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
236,237,26.051304,26.036,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
237,238,26.056304,26.041,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
238,239,26.067304,26.052,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
239,240,26.075304,26.06,10.1.1.38,10.1.1.34,10.1.1.255,1,RREP,10.1.1.34,10.1.1.34,0,,0,,No,No,True,,,,,,,,,
240,241,26.076304,26.061,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
241,242,26.07905,26.063746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
242,243,26.094304,26.079,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
243,244,26.095304,26.08,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
244,245,27.009304,26.994,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
245,246,27.011304,26.996,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
246,247,27.023304,27.008,10.1.1.38,10.1.1.37,10.1.1.255,1,RREP,10.1.1.37,10.1.1.37,0,,0,,No,No,True,,,,,,,,,
247,248,27.024304,27.009,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
248,249,27.029304,27.014,10.1.1.38,10.1.1.2,10.1.1.255,1,RREP,10.1.1.2,10.1.1.2,0,,0,,No,No,True,,,,,,,,,
249,250,27.038304,27.023,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
250,251,27.041304,27.026,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
251,252,27.063304,27.048,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
252,253,27.07505,27.059746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
253,254,27.076304,27.061,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
254,255,27.078304,27.063,10.1.1.38,10.1.1.34,10.1.1.255,1,RREP,10.1.1.34,10.1.1.34,0,,0,,No,No,True,,,,,,,,,
255,256,27.085304,27.07,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
256,257,27.092304,27.077,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
257,258,28.009304,27.994,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
258,259,28.013304,27.998,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
259,260,28.017304,28.002,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
260,261,28.022304,28.007,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
261,262,28.023304,28.008,10.1.1.38,10.1.1.37,10.1.1.255,1,RREP,10.1.1.37,10.1.1.37,0,,0,,No,No,True,,,,,,,,,
262,263,28.033304,28.018,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
263,264,28.043304,28.028,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
264,265,28.055304,28.04,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
265,266,28.057304,28.042,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
266,267,28.064304,28.049,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
267,268,28.072304,28.057,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
268,269,28.07605,28.060746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
269,270,28.089304,28.074,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
270,271,28.093304,28.078,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
271,272,29.007304,28.992,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
272,273,29.010304,28.995,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
273,274,29.022304,29.007,10.1.1.38,10.1.1.37,10.1.1.255,1,RREP,10.1.1.37,10.1.1.37,0,,0,,No,No,True,,,,,,,,,
274,275,29.024304,29.009,10.1.1.38,10.1.1.2,10.1.1.255,1,RREP,10.1.1.2,10.1.1.2,0,,0,,No,No,True,,,,,,,,,
275,276,29.026304,29.011,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
276,277,29.028304,29.013,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
277,278,29.040304,29.025,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
278,279,29.041304,29.026,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
279,280,29.053304,29.038,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
280,281,29.054304,29.039,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
281,282,29.063304,29.048,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
282,283,29.067304,29.052,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
283,284,29.08105,29.065746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
284,285,29.085304,29.07,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
285,286,29.089304,29.074,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
286,287,30.006304,29.991,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
287,288,30.020304,30.005,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
288,289,30.023304,30.008,10.1.1.38,10.1.1.37,10.1.1.255,1,RREP,10.1.1.37,10.1.1.37,0,,0,,No,No,True,,,,,,,,,
289,290,30.024304,30.009,10.1.1.38,10.1.1.2,10.1.1.255,1,RREP,10.1.1.2,10.1.1.2,0,,0,,No,No,True,,,,,,,,,
290,291,30.034304,30.019,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
291,292,30.039304,30.024,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
292,293,30.050304,30.035,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
293,294,30.056304,30.041,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
294,295,30.070304,30.055,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
295,296,30.077304,30.062,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
296,297,30.08105,30.065746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
297,298,30.087304,30.072,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
298,299,30.089304,30.074,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
299,300,31.011304,30.996,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
300,301,31.014304,30.999,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
301,302,31.021304,31.006,10.1.1.38,10.1.1.37,10.1.1.255,1,RREP,10.1.1.37,10.1.1.37,0,,0,,No,No,True,,,,,,,,,
302,303,31.024304,31.009,10.1.1.38,10.1.1.25,10.1.1.255,1,RREP,10.1.1.25,10.1.1.25,0,,0,,No,No,True,,,,,,,,,
303,304,31.026304,31.011,10.1.1.38,10.1.1.2,10.1.1.255,1,RREP,10.1.1.2,10.1.1.2,0,,0,,No,No,True,,,,,,,,,
304,305,31.031304,31.016,10.1.1.38,10.1.1.1,10.1.1.255,1,RREP,10.1.1.1,10.1.1.1,0,,0,,No,No,True,,,,,,,,,
305,306,31.034304,31.019,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
306,307,31.041304,31.026,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
307,308,31.053304,31.038,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
308,309,31.057304,31.042,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
309,310,31.068304,31.053,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
310,311,31.069304,31.054,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
311,312,31.07405,31.058746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
312,313,31.086304,31.071,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
313,314,31.087304,31.072,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
314,315,31.089304,31.074,10.1.1.38,10.1.1.27,10.1.1.255,1,RREP,10.1.1.27,10.1.1.27,0,,0,,No,No,True,,,,,,,,,
315,316,32.010304,31.995,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
316,317,32.011304,31.996,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
317,318,32.021304,32.006,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
318,319,32.025304,32.01,10.1.1.38,10.1.1.37,10.1.1.255,1,RREP,10.1.1.37,10.1.1.37,0,,0,,No,No,True,,,,,,,,,
319,320,32.051304,32.036,10.1.1.38,10.1.1.14,10.1.1.255,1,RREP,10.1.1.14,10.1.1.14,0,,0,,No,No,True,,,,,,,,,
320,321,32.055304,32.04,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
321,322,32.062304,32.047,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
322,323,32.068304,32.053,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
323,324,32.08105,32.065746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
324,325,32.091304,32.076,10.1.1.38,10.1.1.28,10.1.1.255,1,RREP,10.1.1.28,10.1.1.28,0,,0,,No,No,True,,,,,,,,,
325,326,32.092304,32.077,10.1.1.38,10.1.1.27,10.1.1.255,1,RREP,10.1.1.27,10.1.1.27,0,,0,,No,No,True,,,,,,,,,
326,327,32.094304,32.079,10.1.1.38,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,0,,No,No,True,,,,,,,,,
327,328,33.009304,32.994,10.1.1.38,10.1.1.33,10.1.1.255,1,RREP,10.1.1.33,10.1.1.33,0,,0,,No,No,True,,,,,,,,,
328,329,33.012304,32.997,10.1.1.38,10.1.1.29,10.1.1.255,1,RREP,10.1.1.29,10.1.1.29,0,,0,,No,No,True,,,,,,,,,
329,330,33.022304,33.007,10.1.1.38,10.1.1.37,10.1.1.255,1,RREP,10.1.1.37,10.1.1.37,0,,0,,No,No,True,,,,,,,,,
330,331,33.028304,33.013,10.1.1.38,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
331,332,33.032304,33.017,10.1.1.38,10.1.1.2,10.1.1.255,1,RREP,10.1.1.2,10.1.1.2,0,,0,,No,No,True,,,,,,,,,
332,333,33.036304,33.021,10.1.1.38,10.1.1.1,10.1.1.255,1,RREP,10.1.1.1,10.1.1.1,0,,0,,No,No,True,,,,,,,,,
333,334,33.041304,33.026,10.1.1.38,10.1.1.6,10.1.1.255,1,RREP,10.1.1.6,10.1.1.6,0,,0,,No,No,True,,,,,,,,,
334,335,33.047304,33.032,10.1.1.38,10.1.1.5,10.1.1.255,1,RREP,10.1.1.5,10.1.1.5,0,,0,,No,No,True,,,,,,,,,
335,336,33.056304,33.041,10.1.1.38,10.1.1.8,10.1.1.255,1,RREP,10.1.1.8,10.1.1.8,0,,0,,No,No,True,,,,,,,,,
336,337,33.063304,33.048,10.1.1.38,10.1.1.10,10.1.1.255,1,RREP,10.1.1.10,10.1.1.10,0,,0,,No,No,True,,,,,,,,,
337,338,33.077304,33.062,10.1.1.38,10.1.1.38,10.1.1.255,1,RREP,10.1.1.38,10.1.1.38,0,,0,,Yes,Yes,True,,,,,,,,,
338,339,33.08105,33.065746,10.1.1.38,10.1.1.39,10.1.1.255,1,RREP,10.1.1.39,10.1.1.39,0,,0,,No,No,True,,,,,,,,,
